"project","path","type","name","status","for_packages","tag","extension","size","md5","sha1","sha256","sha512","mime_type","file_type","programming_language","is_binary","is_text","is_archive","is_media","is_legal","is_manifest","is_readme","is_top_level","is_key_file","detected_license_expression","detected_license_expression_spdx","license_detections","license_clues","percentage_of_license_text","compliance_alert","copyrights","holders","authors","package_data","emails","urls","extra_data","xlsx_errors"
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-10-3.xsl","file","test-10-3.xsl","requires-review",,"to",".xsl","508","af277edca7ffef6aa05d38bfe22ffb4e","4876245aa12ac4a71210f6084559951cb9cb2121","b318c85665460739a51d3f1f39ae5a4c0d0caf0b737dbb1908c89f6935dab70a",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-11.2-1.out","file","test-11.2-1.out","requires-review",,"to",".out","34","df7148dd9ed8e1e1774dd83b11153d33","6142ca7dca123f5cca38e8b04863e26105881d23","c9b7bdaed6004203715fa2978cbca83337d593789fb5141b72a9014a971c9c24",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-11.2-1.xml","file","test-11.2-1.xml","requires-review",,"to",".xml","7","5ffe018a2890cdd13b4d08d674cf8dd4","dfbb18b8a0fc1efce40f8bd6faffb1e5308ecaa2","4a9246c65226a7f023c27ce039a07152b877df3e4055ea0dd1bcf6363fbfcbbb",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-11.2-1.xsl","file","test-11.2-1.xsl","requires-review",,"to",".xsl","191","b5072047e12d8daba792e6fb4b4d378f","ee3b61a115a546a434c062063683bc95ae44de1f","e38b9cb5f4741c873a7b3411f6751a04d84181b10d01f0335782ce302ac66971",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-11.2-2.out","file","test-11.2-2.out","requires-review",,"to",".out","34","df7148dd9ed8e1e1774dd83b11153d33","6142ca7dca123f5cca38e8b04863e26105881d23","c9b7bdaed6004203715fa2978cbca83337d593789fb5141b72a9014a971c9c24",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-11.2-2.xml","file","test-11.2-2.xml","requires-review",,"to",".xml","7","5ffe018a2890cdd13b4d08d674cf8dd4","dfbb18b8a0fc1efce40f8bd6faffb1e5308ecaa2","4a9246c65226a7f023c27ce039a07152b877df3e4055ea0dd1bcf6363fbfcbbb",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-11.2-2.xsl","file","test-11.2-2.xsl","requires-review",,"to",".xsl","203","4c05e5429bec3fb47fcd7c0ebf98f755","c5f710782d75c614051a4471f697985f1cecb918","38704e15b8c93e35347f06d41cdd0e4183bed224a721e5d7ff236f111ca0b02f",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-11.2-3.out","file","test-11.2-3.out","requires-review",,"to",".out","28","dd84409dcc5339a2ae23b35beef5b33f","93a066e213bee6c9c9928c5c0033530d7c20acfb","ef13bc79088564a4e40dd3ace32ae195373099503a46b89feda572ad0433c763",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-11.2-3.xml","file","test-11.2-3.xml","requires-review",,"to",".xml","70","e6b17709dbf3f47ea8128467695942d5","2c5c285388a6e8f714420f52595a0a9d428fd8bb","03f34e1181a6e0b3b0aebb4db4c9834f252256ff372897c6433d6dc6643c7e15",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-11.2-3.xsl","file","test-11.2-3.xsl","requires-review",,"to",".xsl","275","7bd984833be601f2e7154c23c5144945","8da2bdadce7d9419c1f74f3f0bb8381453f49192","9e23c4c93833977ebe32b35f6f6d8aecc2a0c2e66028c8a03f9611d22ed9c0cd",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,"http://www.w3.org/1999/XSL/Format",,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-11.2-4.out","file","test-11.2-4.out","requires-review",,"to",".out","28","79986be1530ceef54707eedcad8a54fe","562bc640bd9d3252beb4e25435e9f197c6eae0b8","139ab89360b9064cf0a84bd532e8431d8de1b7ebbbe4195772fd6fa8afda362c",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-11.2-4.xml","file","test-11.2-4.xml","requires-review",,"to",".xml","70","e6b17709dbf3f47ea8128467695942d5","2c5c285388a6e8f714420f52595a0a9d428fd8bb","03f34e1181a6e0b3b0aebb4db4c9834f252256ff372897c6433d6dc6643c7e15",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-11.2-4.xsl","file","test-11.2-4.xsl","requires-review",,"to",".xsl","271","f44e8b908d860b9dede03bfe6a18fb43","d054337e2a45e90cfc985d481679f8489b2582a0","498e5837c59cb6d65faee64de81ec1b7b0d59af6c44e2d7688495e7b4f506cc0",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,"http://www.w3.org/1999/XSL/Format",,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-11.2-5.out","file","test-11.2-5.out","requires-review",,"to",".out","28","79986be1530ceef54707eedcad8a54fe","562bc640bd9d3252beb4e25435e9f197c6eae0b8","139ab89360b9064cf0a84bd532e8431d8de1b7ebbbe4195772fd6fa8afda362c",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-11.2-5.xml","file","test-11.2-5.xml","requires-review",,"to",".xml","70","e6b17709dbf3f47ea8128467695942d5","2c5c285388a6e8f714420f52595a0a9d428fd8bb","03f34e1181a6e0b3b0aebb4db4c9834f252256ff372897c6433d6dc6643c7e15",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-11.2-5.xsl","file","test-11.2-5.xsl","requires-review",,"to",".xsl","286","f06375c5534ad2bb4e758d16094fb4a4","7154076f3f313cdf6150034db5275d469960c5c7","657f36403ffed2426168878fb6c57ba9c24c4a24d576f10204e88b82b9c8564f",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,"http://www.w3.org/1999/XSL/Format",,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-11.2-6.out","file","test-11.2-6.out","requires-review",,"to",".out","39","9173e1b8a4f2f5a9c0e5e25697f8872c","d4022fc36b063d8524e43df2a488c4ec4484c6b3","dc489d1b43d7a369ec38aac764d8bd92faa576413d3a3d0888aff441a6eff4ba",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-11.2-6.xml","file","test-11.2-6.xml","requires-review",,"to",".xml","7","5ffe018a2890cdd13b4d08d674cf8dd4","dfbb18b8a0fc1efce40f8bd6faffb1e5308ecaa2","4a9246c65226a7f023c27ce039a07152b877df3e4055ea0dd1bcf6363fbfcbbb",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-11.2-6.xsl","file","test-11.2-6.xsl","requires-review",,"to",".xsl","212","5bee404c4d1f8cabea24976813deba50","564fcda9d21bc547f3826547bca783d6d0b4f3bc","56e4421467f498259a0cc3eb0310da0774f286424cbe2de272394d8470949621",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-12.2-1.out","file","test-12.2-1.out","requires-review",,"to",".out","30","bada2c80edacf87f445ece87550a4414","27faf408e38edeb9c3b63a63130ea86467f31bd6","65472424128d60e7ff3afcc4cd9118a64efb8fef8d178c49a03df7d6adc67e43",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-12.2-1.xml","file","test-12.2-1.xml","requires-review",,"to",".xml","80","dc0c7e6a30a97b302abd1d5aae048094","b2c61b86d20cf346d2197ce016cf0bffb5ccc1c7","1cd1e447d8a1a6e90a2475c1125d885fec0f0470565ca37b3c4c8786adb3affe",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-12.2-1.xsl","file","test-12.2-1.xsl","requires-review",,"to",".xsl","294","6bb03f7f2d84e7dd04f98c6751e4b45d","61d1a0ea4861e7dace2dc518fbe23d94af785b3c","ac7fdccd599efe55ead9860eaf643fff2581e5a300db1fd6de15ed4c66b08f0c",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,"http://www.w3.org/1999/XSL/Format",,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-12.2-2.out","file","test-12.2-2.out","requires-review",,"to",".out","39","ffdc2c1db64eb309f400204c3113a721","ce2f1d5cfdc3464b84c918a08781fea32fd35962","fd50eb55be6a26ce6f654cc2b07453e97b42c83b1a3dbb8ac27e708c875b95d3",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-12.2-2.xml","file","test-12.2-2.xml","requires-review",,"to",".xml","57","ca0a77fbc4e256bd23e8106de4964db1","e5f4f7122f9c0576d6fa5a4ec7c607b863ff1b0f","69b2ed0bd4e207c1530087e24a64d890021a2cd7d2b7ca3003920808a51423fe",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-12.2-2.xsl","file","test-12.2-2.xsl","requires-review",,"to",".xsl","273","391e17325d7819be4166f443b5f81c4b","dee829ef1f0c3a54b0192b7d1167a39931cdc544","d0f4f074efb90cd74829a5151beb3fbf03b0e768c4a5a4f3a84b8d1599e79ddc",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,"http://www.w3.org/1999/XSL/Format",,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-12.4-1.out","file","test-12.4-1.out","requires-review",,"to",".out","295","df547583a319b026ce30dda55758b70e","26c8b87668ec8d1985efadde485bb56c1eb7e449","9d419a8d2c111c271eabf081671b6db19704401d16046dd4c721d1ff9904b95b",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-12.4-1.xml","file","test-12.4-1.xml","requires-review",,"to",".xml","133","bc1d692b3b1e4153220c18ccefa9ed6e","789637b4a490dafb0eea3d9ed9c3ece881cffc5b","978ea6187c00309f13e6ea0c29913f16778eff28d4a5a881758cea24659696e8",,"text/plain","exported SGML document, UTF-8 Unicode text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-12.4-1.xsl","file","test-12.4-1.xsl","requires-review",,"to",".xsl","1166","ce9ee0ecb9f988fb7c578bc011ebb887","e9e436c6ae19f5f99d598237ea6c56a1ce290aaf","f60b16a8192313f2c0df9ce6b5518e822b068d31c45b7296d9d6f7e35e03eebb",,"text/plain","UTF-8 Unicode text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-15-1.out","file","test-15-1.out","requires-review",,"to",".out","41","aa7a8cf83726a5ab4219f10f3fa80d2b","73fc388022a0b2365bc42e6d80d81cf3e5757956","8ded68362e406e55a2678ed528da961691cb9d440dcc41a1a1b2c568cb270a9e",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-15-1.xml","file","test-15-1.xml","requires-review",,"to",".xml","7","5ffe018a2890cdd13b4d08d674cf8dd4","dfbb18b8a0fc1efce40f8bd6faffb1e5308ecaa2","4a9246c65226a7f023c27ce039a07152b877df3e4055ea0dd1bcf6363fbfcbbb",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-15-1.xsl","file","test-15-1.xsl","requires-review",,"to",".xsl","354","70c43ae830e4e6e661feca8f33d748f0","edcf94cfc4329d2337601201b8010d81dcb9d224","55c13c70418aa38fd8e176c42399cacf03ff089bafc1601dbf47def26427104b",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-16.1-1.out","file","test-16.1-1.out","requires-review",,"to",".out","59","d83bda4c480f8ac2c6a61ef0cc9fc5bf","77b17e464e69e5c72b66e8a6c44c1491ddfda720","8327662d137e61bbd2768fb215906bc6da0860f16d5953b25d13ad06ddc4adc7",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-16.1-1.xml","file","test-16.1-1.xml","requires-review",,"to",".xml","7","5ffe018a2890cdd13b4d08d674cf8dd4","dfbb18b8a0fc1efce40f8bd6faffb1e5308ecaa2","4a9246c65226a7f023c27ce039a07152b877df3e4055ea0dd1bcf6363fbfcbbb",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-16.1-1.xsl","file","test-16.1-1.xsl","requires-review",,"to",".xsl","254","eb806da9f91d3c9570af8c26e8940c2b","98b2a0235a3f57fde3673dbfa61a69647c7d8cf6","af422bc2fe4abb4e50142091b2ee5861578347c00c3b3bb1dbb845a3a317e742",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-16.1-2.out","file","test-16.1-2.out","requires-review",,"to",".out","59","d83bda4c480f8ac2c6a61ef0cc9fc5bf","77b17e464e69e5c72b66e8a6c44c1491ddfda720","8327662d137e61bbd2768fb215906bc6da0860f16d5953b25d13ad06ddc4adc7",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-16.1-2.xml","file","test-16.1-2.xml","requires-review",,"to",".xml","7","5ffe018a2890cdd13b4d08d674cf8dd4","dfbb18b8a0fc1efce40f8bd6faffb1e5308ecaa2","4a9246c65226a7f023c27ce039a07152b877df3e4055ea0dd1bcf6363fbfcbbb",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-16.1-2.xsl","file","test-16.1-2.xsl","requires-review",,"to",".xsl","263","20cf1292740900099755853c51b6e841","abf2b3cfac9eaab9fffda2cfd0a455c82d89059c","43106a366c1546645dfa179ca102fda3bd0931a47f127e456ea9e8045d81164a",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-2.3-1.out","file","test-2.3-1.out","requires-review",,"to",".out","167","f9ab39d0491db04835280c1c43d3192b","5223033fd5cea42ac8cabd0c0ee10b9d646ab2e2","faa149d09ea30d549d2c3df083b44c6bfd582f22ed681f90b731d81141933ca4",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-2.3-1.xml","file","test-2.3-1.xml","requires-review",,"to",".xml","55","fae5425e3d1031c6e192c7be548e8935","fe094eb5b771bbd0bfe1c579a671b202620c554b","4218317831b393a90444c6cbad4ae665ae057d15b2ff0b330be25a3186e793fa",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-2.3-1.xsl","file","test-2.3-1.xsl","requires-review",,"to",".xsl","288","fc7bd73c62b17c6310d90801534ef85c","92c72816881d3434cc98498ac175aaa990a09e6b","66e6e8e93784c1129c4553770746aafe93db0317f7acbb8f46b7203766585a64",,"text/html","HTML document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-2.3-2.out","file","test-2.3-2.out","requires-review",,"to",".out","167","f9ab39d0491db04835280c1c43d3192b","5223033fd5cea42ac8cabd0c0ee10b9d646ab2e2","faa149d09ea30d549d2c3df083b44c6bfd582f22ed681f90b731d81141933ca4",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-2.3-2.xml","file","test-2.3-2.xml","requires-review",,"to",".xml","55","fae5425e3d1031c6e192c7be548e8935","fe094eb5b771bbd0bfe1c579a671b202620c554b","4218317831b393a90444c6cbad4ae665ae057d15b2ff0b330be25a3186e793fa",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-2.3-2.xsl","file","test-2.3-2.xsl","requires-review",,"to",".xsl","352","69fb04010310988d2a00c03c06bb61ec","a4802d79c47a2dd0eb9cee6b9eaeec4bf3f19dd7","a22f7c001fbfe6f3a87832351e5fd278917168efe21dec37d0f7377cf8a25bb5",,"text/html","HTML document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-2.5-1.err","file","test-2.5-1.err","requires-review",,"to",".err","112","c7322fd7202e2071a3600e64b3405514","87dcbc1749e376be94f8543cada1800d04512f58","e2a6cde1549e00f67a77da687d281243b43e9a090756fd080ef822150736b582",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-2.5-1.out","file","test-2.5-1.out","requires-review",,"to",".out","193","d2774bf46cb6e8ce13d1e76eeafe46af","7ee84084b183b948e10930eff5dd97cb56199319","72d14ff963d25af6f6559664a650278632c35667c27ec902d408b30d1fee1c3f",,"text/html","HTML document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-2.5-1.xml","file","test-2.5-1.xml","requires-review",,"to",".xml","7","5ffe018a2890cdd13b4d08d674cf8dd4","dfbb18b8a0fc1efce40f8bd6faffb1e5308ecaa2","4a9246c65226a7f023c27ce039a07152b877df3e4055ea0dd1bcf6363fbfcbbb",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-2.5-1.xsl","file","test-2.5-1.xsl","requires-review",,"to",".xsl","477","d04b4988a0d955a487010bb77862f088","789c4a2d9347bd3dc91f308cee4c5f3f1dbc905c","99b2b0c7f4aad281b2ee1d40ac4e6d46fce7843424be045f4e607c3330f51511",,"text/html","HTML document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-2.6.2-1.out","file","test-2.6.2-1.out","requires-review",,"to",".out","117","6a333c0e9ae3a19f563b6a946f971dd5","6d1ec6373f8213791fc2aa49b749fbea958b4df8","5a6b1193ff7ddc4439e4e485084f6548994de80a58aec6609db409399e0ca0f4",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-2.6.2-1.xml","file","test-2.6.2-1.xml","requires-review",,"to",".xml","138","3598c05f17fe8a9a3bfbeda213f08b05","7f36f778278983e89f6e7f6ee373dc3142c15ac8","9b32710ec45192f60347cd2be7597e34382e859da22207d9fd08b9a17b2f1bd6",,"text/html","HTML document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-2.6.2-1.xsl","file","test-2.6.2-1.xsl","requires-review",,"to",".xsl","293","a9f44b8bcc986a1da8e7f8a93207a400","2e1680c095573ccccac503a496adcafb06fb37e9","8624ff3fa7a882ecdedf7a0ca0595b25cf5ca661673572c9615e58105ae68c87",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-3.4-1.out","file","test-3.4-1.out","requires-review",,"to",".out","69","48444758a1bd883fbaacde8c55431b69","8b6d4b6578059c4e6b5e99e7dfc522e7c49b216a","07f495ccd573f13091633f04756450c9a8dbd082ca7b0f91c3a543dcf5a75a76",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-3.4-1.xml","file","test-3.4-1.xml","requires-review",,"to",".xml","574","c09121258c890f56ae233e330d1ef039","e17d1484d1e387545685d3e439d476e6306d5fe0","60026c339a0262d8945d822012c3f59d4a1a7d521081b9f198e1c2daf8c0e85c",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-3.4-1.xsl","file","test-3.4-1.xsl","requires-review",,"to",".xsl","302","9ba58479a1fcd93bd1431b0a9097316f","cf8abd98cdb08e51ef3cb37cb65249a9ac112e4f","a466df2e4a1cf03520e649ead3cb32542d73f13ca2923357a09c3cf1d08ed3e2",,"text/plain","ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
"nokogiri-v1.17.2 250113_182057","to/data.tar.gz-extract/ports/archives/libxslt-1.1.42.tar.xz-extract/libxslt-1.1.42/tests/REC/test-3.4-2.out","file","test-3.4-2.out","requires-review",,"to",".out","67","e67fe27b253efe95eab82b70d633832e","ffe59c429c97a888a013ba0b35165fa8ae785732","ea3f868ba104e4876fbfcbbcb231d3649b9dbb2f488ddbfc7c72ec25d4f3de5f",,"text/xml","XML 1.0 document, ASCII text",,,"True",,,,,,,,,,,,,,,,,,,,,
